216.4,0,7.9,0,403.5,0,89.7,0,176.5,0,21.9,0,179.3,0,68,0
209.9,0,32.1,0,372.1,0,86.6,0,151,0,27.2,0,0,0,0,0
203.5,0,47.3,0,338.2,0,80.6,0,133,0,33.4,0,0,0,0,0
187.4,0,74.2,0,304.3,0,78.5,0,122.1,0,41,0,0,0,0,0
