190.3,3.5,11.9,1.3,408.0,15.9,96.9,4.6,197.4,6.4,3.0,0.4,114.1,5.2,50.4,1.8
182.2,8.0,13.8,1.7,384.8,22.7,88.7,0.7,174.1,10.7,3.9,0.9,0.0,0.0,0.0,0.0
170.8,10.2,21.3,1.9,372.8,18.3,84.7,2.2,147.3,3.6,7.4,1.7,0.0,0.0,0.0,0.0
148.1,7.4,29.0,3.6,338.0,22.2,74.5,3.6,121.1,3.0,8.5,1.2,0.0,0.0,0.0,0.0
134.8,4.6,52.6,4.8,282.5,7.0,63.4,2.8,91.6,1.4,11.8,0.2,0.0,0.0,0.0,0.0
