192.3,9.1,6.3,2.2,417.7,17.5,116.1,13.7,201.6,7.4,15.1,1.2,125.6,13.5,62.7,1.5
183.7,10.5,12.7,2.3,369.6,13.5,93.2,4.5,166.7,3.1,15.5,1.4,0.0,0.0,0.0,0.0
166.1,4.2,25.4,4.0,354.5,13.7,84.0,2.7,139.3,1.5,16.1,1.4,0.0,0.0,0.0,0.0
150.2,4.2,53.0,10.0,290.2,18.3,77.3,1.8,106.7,4.3,19.5,2.2,0.0,0.0,0.0,0
